蚊の鳴くような声,n
我執,n
我侭,n
我慢,n
我儘,n
画質,p
画質劣化,n
画力,p
芽,p
蛾,n
賀,p
賀寿,p
雅,p
雅味,p
餓え,n
餓鬼,n
餓死,n
介護サービス,p
介護報酬,p
介助,p
介抱,p
会心,p
会心の作,p
解決,p
解決策,p
解雇,n
解散,n
解消,p
解脱,p
解放感,p
回り道,n
回天の力,p
回復,p
回復基調,p
回復傾向,p
回復力,p
壊血病,n
壊死,n
壊滅,n
壊滅的打撃,n
壊乱,n
壊疽,n
快楽,p
快活,p
快感,p
快気祝い,p
快事,p
快勝,p
快晴,p
快速,p
快打,p
快調,p
快適,p
快適さ,p
快適性,p
快投,p
快報,p
快眠,p
怪しさ,n
怪我,n
怪我人,n
怪漢,n
怪気炎,n
怪傑,p
怪事件,n
怪人,n
怪盗,n
怪物,n
怪文書,n
怪聞,n
怪力,p
悔い,n
悔しさ,n
懐かしさ,p
戒厳令,n
戒告,n
戒慎,n
戒飭,n
拐帯,n
改ざん,n
改悪,n
改易,n
改心,p
改正,p
改善,p
改良,p
改竄,n
晦渋,n
海賊,?p?n
海賊行為,n
海賊版,n
海難,n
海難事故,n
皆勤賞,p
絵,p
絵空事,n
開運,p
開花,p
開墾,p
開拓者,p
開放,p
開放感,p
開放性,p
外れ,n
外観,p
外耳炎,n
外傷,n
外敵,n
外道,n
外反母趾,n
外面如菩薩内心如夜叉,n
咳,n
害,n
害悪,n
害虫,n
害毒,n
崖崩れ,n
慨世,n
慨嘆,n
鎧袖一触,p
拡充,p
拡張性,p
格,p
格安,p
格下げ,n
格好よさ,p
格好良さ,p
格差,n
格式,p
格調,p
核戦争,n
核兵器,n
核兵器廃絶,p
獲得,p
確実さ,p
確実性,p
確信,p
確然,p
確保,p
覚醒剤,n
隔たり,n
隔意,n
隔離,n
革命児,p
学,p
学位,p
学級崩壊,n
学識,p
学習意欲,p
学習機会,p
学習効果,p
学習障害,n
学習能力,p
学徳,p
学力,p
学力低下,n
学歴,p
学歴詐称,n
楽,p
楽しさ,p
楽しみ,p
楽園,p
楽楽,p
楽勝,p
顎関節症,n
掛け声倒れ,n
掛け倒れ,n
割安,p
割高,n
割高感,n
活,p
活気,p
活況,p
活字離れ,n
活性,p
活性化,p
活動,p
活動資金,p
活動力,p
活発,p
活発化,p
活躍,p
活力,p
渇,n
渇き,n
渇仰,p
渇水,n
滑らか,p
滑らかさ,p
滑稽,n
滑降,n
滑落,n
葛藤,n
株,p
株数,p
瓦礫,n
乾き目,n
乾燥肌,n
乾杯,p
乾癬,n
冠水,n
寒さ,n
寒気,n
寒心,n
寒村,n
勘,p
勘ぐり,n
勘違い,n
勘気,n
勘当,n
勧善,p
巻き添え,n
巻き返し,p
堪忍,n
堪能,p
姦淫,n
完ぺき,p
完治,p
完勝,p
完成,p
完成度,p
完全,p
完全失業率,n
完全性,p
完全無欠,p
完走,p
完投,p
完敗,n
完封,p
完封負け,n
完璧,p
官能,p
官僚主義,n
寛厚,p
寛容,p
寛容さ,p
干ばつ,n
干ぼし,n
干犯,n
患い,n
患者,n
患部,n
感悦,p
感慨,p
感慨無量,p
感激,p
感謝,p
感謝状,p
感受性,p
感傷,n
感心,p
感性,p
感染,n
感染ルート,n
感染経路,n
感染者,n
感染症,n
感嘆,p
感電,n
感度,p
感動,p
感服,p
感冒,n
感銘,p
感銘・肝銘,p
感涙,p
敢闘,p
歓び,p
歓喜,p
歓迎,p
歓心,p
歓声,p
汗だく,n
環境悪化,n
環境汚染,n
環境破壊,n
甘え,p
甘えん坊,n
甘さ,?p?n
監禁,n
監獄,n
監督責任,n
看板倒れ,n
管見,n
簡易,p
簡潔,p
簡捷,p
簡素,p
簡単,p
簡便,p
簡明,p
緩衝,p
緩慢,n
肝がん,n
肝炎,n
肝癌,n
肝機能障害,n
肝硬変,n
肝細胞癌,n
肝臓がん,n
肝臓ガン,n
肝臓癌,n
肝臓障害,n
肝臓病,n
肝不全,n
肝銘,p
艦砲射撃,n
観客動員数,p
観光,p
観光客,p
観察眼,p
観察力,p
観衆,p
間違い,n
間違い・間違え,n
間違え,n
間隙,n
間質性肺炎,n
間抜け,n
関わり,?p?n
関心,p
関税,n
関節炎,n
関節痛,n
関東大震災,n
陥没,n
陥落,n
丸見え,n
丸出し,n
丸損,n
含み笑い,n
含み声,n
含み損,n
含むところ,n
含羞,n
癌,n
癌細胞,n
眼疾,n
眼精疲労,n
眼病,n
頑健,p
頑固,n
頑丈,p
頑張り,p
願い事,p
願ったり叶ったり,p
願望,p
企画力,p
企業イメージ,p
危うさ,n
危なげ,n
危害,n
危機,n
危機感,n
危急,n
危険,n
危険箇所,n
危険性,n
危地,n
危篤,n
危篤状態,n
危難,n
危殆,n
喜び,p
喜悦,p
喜捨,p
喜色,p
器用,p
器用さ,p
器用貧乏,n
器量よし,p
器量人,p
基礎,p
基礎学力,p
基礎基本,p
基礎体力,p
基礎代謝,p
基礎知識,p
基盤,p
基本機能,p
奇,n
奇異,n
奇禍,n
奇怪,n
奇観,n
奇形,n
奇効,n
奇襲,n
奇人,n
奇声,n
奇跡,p
奇跡・奇蹟,p
奇蹟,p
奇特,n
奇病,n
奇妙,n
奇問,n
奇麗,p
嬉しさ,p
嬉し涙,p
寄附,p
希少,p
希少価値,p
希代,p
希望,p
忌避,n
忌諱,n
既成概念,n
既成事実,n
既得権益,p
期待,p
期待外れ,n
期待感,p
機会,p
機会損失,n
機嫌,?p?n
機動性,p
機動的,p
機動力,p
機能,p
機能強化,p
機能障害,n
機能性,p
機能低下,n
機能美,p
機能不全,n
機敏,p
帰らぬ旅,n
気,?p?n
気さく,p
気の毒,n
気ふさぎ,n
気ぶっせい,n
気まずさ,n
気炎,p
気概,p
気楽,p
気掛かり,n
気管支炎,n
気管支喘息,n
気詰まり,n
気胸,n
気苦労,n
気軽,p
気遣わしさ,n
気後れ,n
気構え,p
気合,p
気合い,p
気合い負け,n
気骨,p
気持ち,p
気持ちよさ,p
気持ち悪さ,n
気持ち良さ,p
気重,n
気丈,p
気随,n
気随気まま,n
気勢,p
気絶,n
気息奄奄,n
気任せ,n
気迫,p
気疲れ,n
気品,p
気風,p
気分一新,p
気分転換,p
気泡,n
気密性,p
気落ち,n
気力,p
気鬱,n
季節感,p
紀律,p
規模,p
規律,p
記憶障害,n
記憶喪失,n
記憶容量,p
記憶力,p
記入ミス,n
記念品,p
記録,p
貴意,p
貴重,p
起源,p
起死回生,p
輝き,p
飢え,n
飢餓,n
飢餓感,n
飢渇,n
飢饉,n
鬼に金棒,p
鬼ばば,n
鬼気,n
鬼才,p
鬼女,n
鬼畜,n
亀レス,n
亀裂,n
偽り,n
偽言,n
偽者,n
偽証,n
偽善,n
偽装,n
偽造,n
偽物,n
戯言,n
技,p
技あり,p
技巧,p
技術,p
技術向上,p
技術者,p
技術力,p
技能,p
技量,p
欺瞞,n
犠牲,n
犠牲者,n
疑い,n
疑義,n
疑心,n
疑心暗鬼,n
疑点,n
疑念,n
疑問視,n
疑惑,n
義援,p
義賊,p
義勇,p
義理人情,p
議員辞職,n
吉,p
吉凶,n
吉事,p
吉祥,p
吉相,p
吉兆,p
吉日,p
吉報,p
吃音,n
喫煙,n
喫煙者,n
喫緊,n
詰まり,n
詰み,n
却下,n
脚気,n
脚線美,p
脚力,p
虐殺,n
虐待,n
逆境,n
逆光,n
逆効果,n
逆恨み,n
逆子,n
逆心,n
逆転勝利,p
逆転負け,n
逆風,n
仇敵,n
休学,n
休刊,n
休憩,p
休電,n
休日出勤,n
吸い殻,n
吸血鬼,n
吸収性,p
宮刑,n
急,n
急ぎ,n
急患,n
急死,n
急場しのぎ,n
急性アルコール中毒,n
急性肝炎,n
急性期,n
急性心筋梗塞,n
急性心不全,n
急逝,n
急難,n
急迫,n
急病,n
急変,n
急落,n
救い,p
救急,n
救済措置,p
救出,p
救助,p
朽廃,n
求刑,n
求心力,p
泣きどころ,n
泣き言,n
泣き声,n
球威,p
球速,p
窮まり,n
窮屈,n
窮屈さ,n
窮状,n
窮地,n
窮迫,n
窮乏,n
旧怨,n
旧恩,p
旧聞,n
居住性,p
居直り強盗,n
居眠り,n
巨匠,p
拒食,n
拒食症,n
拒絶反応,n
拒否,n
拒否反応,n
拠り所,p
虚しさ,n
虚偽,n
虚血性心疾患,n
虚言,n
虚言癖,n
虚構,n
虚弱,n
虚弱体質,n
虚心,n
虚勢,n
虚像,n
虚脱感,n
虚報,n
虚無感,n
虚名,n
虚妄,n
許容,p
漁獲量,p
漁況,p
漁業被害,n
享受,p
供給不足,n
競争力,p
共感,p
共存共栄,p
共通認識,p
共通理解,p
共倒れ,n
共犯,n
共謀,n
凶,n
凶悪,n
凶悪事件,n
凶悪犯罪,n
凶器,n
凶荒,n
凶行,n
凶作,n
凶事,n
凶賊,n
凶弾,n
凶変,n
凶報,n
協調性,p
協力,p
協力者,p
強がり,n
強さ,p
強み,p
強圧,n
強引,n
強引さ,n
強運,p
強姦,n
強気,?p?n
強健,p
強固,p
強行軍,n
強剛,p
強豪,p
強豪・強剛,p
強者,p
強襲,n
強情,n
強制,n
強制使用,n
強制終了,n
強制送還,n
強制労働,n
強壮,p
強打,n
強大,p
強奪,n
強敵,n
強度,p
強盗,n
強盗事件,n
強風,n
強力,p
強力犯,n
強靱,p
恐さ,n
恐れ,n
恐れなし,p
恐ろしさ,n
恐喝,n
恐慌,n
恐怖,n
恐怖感,n
恐怖症,n
恐怖心,n
恐怖政治,n
恐竜,n
恐惶,n
恭賀,p
恭敬,p
恭順,p
教育改革,p
教養,p
狂喜,p
狂気,n
狂牛病,n
狂犬,n
狂犬病,n
狂言,n
狂信,n
狭さ,n
狭間,n
狭窄,n
狭心症,n
胸のつかえ,n
胸焼け,n
胸騒ぎ,n
脅迫,n
脅迫電話,n
興国,p
興味,p
興味関心,p
興隆,p
郷愁,p
郷土愛,p
驚き,p
驚喜,p
驚怖,n
凝滞,n
業,n
業苦,n
業績,p
業病,n
曲線美,p
極悪,n
極意,p
極楽往生,p
極寒,n
極刑,n
極上,p
極端,n
極論,n
玉にきず,n
玉の緒,p
玉砕,n
玉石,p
僅か,n
勤勉,p
勤労意欲,p
均衡,?p?n
欣快,p
欣喜,p
欣喜雀躍,p
欣幸,p
禁煙,p
禁忌,n
禁固,n
禁固刑,n
禁制,n
禁断症状,n
禁物,n
筋腫,n
筋肉,p
筋肉痛,n
筋肉疲労,n
筋力,p
緊急,n
緊急事態,n
緊急性,n
緊張,n
緊迫,n
緊迫感,p
緊縛,n
菌,n
謹賀,p
謹慎,n
謹慎処分,n
近視,n
近所迷惑,n
近代化,p
金,p
金の卵,p
金メダル,p
金一封,p
金運,p
金回り,p
金額,n
金詰まり,n
金銀,p
金欠,n
金庫破り,n
金剛力,p
金食い虫,n
金切り声,n
金銭力,p
金属アレルギー,n
金融危機,n
金融不安,n
金甌無欠,p
銀行強盗,n
苦,n
苦さ,n
苦しさ,n
苦しみ,n
苦み,n
苦境,n
苦行,n
苦手,n
苦汁,n
苦渋,n
苦笑,n
苦笑い,n
苦情,n
苦心,?p?n
苦節,n
苦戦,n
苦虫,n
苦衷,n
苦痛,n
苦闘,n
苦難,n
苦悩,n
苦杯,n
苦味,n
苦悶,n
苦役,n
苦労,n
駆動力,p
具体性,p
愚,n
愚かさ,n
愚挙,n
愚見,n
愚行,n
愚作,n
愚痴,n
愚問,n
虞,n
虞犯,n
空き,p
空き巣,n
空き巣ねらい,n
空しさ,n
空っけつ,n
空下手,n
空間,p
空虚,n
空隙,n
空言,n
空襲,n
空笑い,n
空振り,n
空想,p
空中楼閣,n
空転,n
空洞化,n
空念仏,n
空売り,n
空費,n
空腹,n
空腹感,n
空名,n
屑,n
屈強,p
屈指,p
屈辱,n
屈辱感,n
屈託,n
掘り出し物,p
勲章,p
君恩,p
薫り,p
群盗,n
軍事攻撃,n
軍事力,p
軍神,p
軍費,n
係争,n
傾国,n
刑,n
刑事事件,n
刑事罰,n
刑罰,n
刑務,n
刑務所,n
珪肺,n
型破り,n
形式,n
形式美,p
形質,p
形成,p
恵み,p
慶賀,p
慶事,p
慶祝,p
携帯性,p
敬意,p
敬仰,p
敬神,p
景観,p
景気,p
景気回復,p
景気後退,n
景気対策,p
景仰,p
景勝,p
景色,p
景品,p
経営危機,n
経営難,n
経営能力,p
経営破綻,n
経験不足,n
経済活性化,p
経済活力,p
経済危機,n
経済効果,p
経済効率,p
経済合理性,p
経済制裁,n
経済性,p
経済成長,p
経済政策,p
経済的損失,n
経済的利益,p
経済発展,p
経済不況,n
経済封鎖,n
経済力,p
経費,n
継続性,p
継続的改善,p
繋がり,p
荊棘,n
計算力,p
警戒,n
警戒心,n
警告音,n
警鐘,n
警笛,n
軽さ,p
軽め,p
軽やか,p
軽易,p
軽快,p
軽快さ,p
軽軽,p
軽減,p
軽傷,n
軽症,n
軽信,n
軽度,p
軽薄,n
軽犯罪,n
軽便,p
軽妙,p
軽率,n
軽量,p
軽労働,p
芸域,p
芸術,p
芸術性,p
芸達者,p
芸能,p
劇痛,n
撃墜,n
激安,p
激情,p
激震,n
激甚,p
激痛,n
激痛・劇痛,n
激怒,n
激闘,p
激動,n
激務,n
激励,p
隙,n
隙間風,n
傑作,p
傑人,p
傑物,p
欠,n
欠課,n
欠格,n
欠陥,n
欠航,n
欠講,n
欠場,n
欠席,n
欠損,n
欠点,n
欠如,n
欠品,n
欠乏,n
欠落,n
欠礼,n
決まり手,p
決め手,p
決壊,　
決勝ゴール,p
決勝点,p
決断力,p
決定力,p
決定力不足,n
決闘,n
潔さ,p
潔白,p
結果オーライ,p
結核,n
結核患者,n
結核菌,n
結構,p
結構ずくめ,p
結婚,p
結婚披露宴,p
結石,n
結膜炎,n
血しぶき,n
血だらけ,n
血の道,n
血まみれ,n
血気盛ん,p
血行,p
血行障害,n
血行不良,n
血祭り,n
血栓,n
血栓症,n
血糖,n
血糖値,n
血反吐,n
血目,n
血友病,n
血痰,n
月経痛,n
月曜病,n
倦怠,n
倦怠感,n
健やか,p
健康,p
健康障害,n
健康長寿,p
健康被害,n
健康美,p
健康問題,n
健在,p
健在ぶり,p
健勝,p
健全,p
健全育成,p
健全化,p
健全性,p
健闘,p
健筆,p
健忘症,n
剣戟,n
剣豪,p
喧嘩,n
喧騒・喧噪,n
喧噪,n
堅固,p
堅実,p
堅調,p
堅牢,p
堅牢性,p
嫌,n
嫌い,n
嫌がらせ,n
嫌悪,n
嫌悪感,n
嫌煙,n
嫌忌,n
嫌気,n
嫌疑,n
嫌味,n
懸賞,p
懸濁,n
懸念,n
検挙,n
権威,p
権益,p
権限,p
権勢,p
権利,p
権利侵害,n
権力,p
権力争い,n
権力闘争,n
牽制,n
研究成果,p
研究能力,p
研究費,p
肩こり,n
肩凝り,n
肩透かし,n
見え見え,n
見せしめ,n
見どころ,p
見やすさ,p
見易さ,p
見応え,p
見掛け倒し,n
見巧者,p
見事,p
見識,p
見所,p
見当違い,n
見物,p
見返り,p
見劣り,n
謙虚,p
謙虚さ,p
賢さ,p
賢者,p
賢俊,p
賢女,p
賢人,p
賢哲,p
賢明,p
険,n
険しさ,n
験,p
元気,p
元気さ,p
原因,n
原罪,n
原爆症,n
原爆投下,n
厳しさ,n
厳格,n
厳寒,n
厳禁,n
厳刑,n
厳罰,n
厳密さ,p
幻影,n
幻覚,n
幻聴,n
幻滅,n
減価,n
減収,n
減衰,n
減退,n
減点,n
源泉,p
玄人,p
現金,p
現金収入,p
現行犯,n
現実感,p
現実感覚,p
現実性,p
現実味,p
現世利益,p
現代病,n
言いなり,n
言い過ぎ,n
言い争い,n
言い分,p
言い訳,n
言い立て,n
言うもおろか,p
言わずもがな,p
言語感覚,p
言語障害,n
言語能力,p
言動,n
言葉足らず,n
限り,n
限界,n
限度,n
個性,p
古つわもの,p
古豪,p
古臭さ,n
古拙,n
呼吸器疾患,n
呼吸器病,n
呼吸停止,n
呼吸不全,n
固持,n
固執,n
固定観念,n
孤軍奮闘,n
孤独,n
孤独感,n
孤立,n
孤立化,n
孤立感,n
戸惑い,n
故障,n
故人,n
枯死,n
狐,n
狐疑,n
糊塗,n
胡散臭さ,n
虎口の難,n
誇り,p
誇大妄想,n
誇張,n
雇用創出,p
雇用不安,n
顧客,p
顧客満足,p
五月病,n
五穀豊穣,p
互換性,p
娯楽,p
娯楽性,p
後れ,n
後ろめたさ,n
後ろ盾,p
後遺症,n
後援,p
後押し,p
後回し,n
後悔,n
後継者不足,n
後顧,n
後顧の憂い,n
後手,n
後退,n
後知恵,n
後難,n
後腐れ,n
御の字,p
御機嫌,p
御言葉,p
御支援,p
御神火,p
御難,n
御免,n
御利益,p
悟り,p
悟性,p
語学力,p
語弊,n
語彙力,p
誤り,n
誤解,n
誤記,n
誤差,n
誤算,n
誤字,n
誤字脱字,n
誤植,n
誤信,n
誤審,n
誤断,n
誤認,n
誤爆,n
誤謬,n
誤報,n
誤訳,n
誤用,n
護摩の灰,n
乞食,n
交じらい,p
交わり,p
交誼,p
交通安全,p
交通混雑,n
交通死亡事故,n
交通事故,n
交通渋滞,n
交通戦争,n
交通麻痺,n
交友,p
交遊,p
交流,p
光,p
光栄,p
光化学スモッグ,n
光害,n
光沢,p
光熱費,n
光明,p
光量,p
公益,p
公益性,p
公害,n
公害問題,n
公共心,p
公共性,p
公衆衛生,p
公傷,n
公正,p
公正さ,p
公徳,p
公表,?p?n
公平,p
公平さ,p
公平性,p
公明,p
公明正大,p
功,p
功績,p
功徳,p
効き目,p
効果,p
効果的,p
効験,p
効能,p
効用,p
効率,p
効率性,p
効力,p
厚意,p
厚誼,p
厚志,p
厚情,p
厚生,p
厚生年金,p
口げんか,n
口喧嘩,n
口呼吸,n
口臭,n
口蹄疫,n
口内炎,n
口腹,p
口癖,n
口論,n
向こう意気,n
向上,p
向上心,p
向心力,p
垢,n
好き,p
好き嫌い,n
好き勝手,n
好き放題,n
好み,p
好意,p
好印象,p
好運,p
好学,p
好感,p
好感度,p
好奇,p
好奇心,p
好機,p
好誼,p
好況,p
好景気,p
好結果,p
好個,p
好事,p
好人物,p
好成績,p
好打,p
好男子,p
好調,p
好調さ,p
好敵手,p
好転,p
好都合,p
好投,p
好評,p
好捕,p
好味,p
孝行,p
孝養,p
工賃,p
巧み,p
巧者,p
巧打,p
巧妙,p
幸,p
幸い,p
幸せ,p
幸せ・仕合わせ,p
幸せ感,p
幸運,p
幸運・好運,p
幸甚,p
幸福,p
幸福感,p
広がり,p
広さ,p
広め,p
慌ただしさ,n
抗議,n
抗戦,n
抗争,n
抗張力,p
拘束,n
拘泥,n
拘留,n
控え目,p
控訴,n
攻め,p
攻撃力,p
攻勢,n
更新意欲,p
更生,p
更迭,n
更年期,n
更年期障害,n
構成力,p
構想力,p
洪恩,p
洪水,n
皇帝,p
硬直,n
硬派,p
稿,n
考え違い,n
航空機事故,n
荒々しさ,n
荒さ,n
荒れ野,n
荒仕事,n
荒唐無稽,n
荒波,n
荒廃,n
荒蕪,n
行き過ぎ,n
行き詰まり,n
行き悩み,n
行刑,n
行動力,p
行方不明者,n
行旅病者,n
行路病者,n
講師,p
貢献,p
購入意欲,p
購買意欲,p
購買力,p
酵素,p
降灰,n
降格,n
降板,n
香り,p
高恩,p
高恩・洪恩,p
高音質,p
高価,p
高可用性,p
高画質,p
高機能,p
高誼,p
高級,p
高級感,p
高給,p
高血圧,n
高血圧症,n
高効率化,p
高校生活,p
高山病,n
高脂血症,n
高信号,p
高性能,p
高精度,p
高僧,p
高速,p
高速性,p
高値,?p?n
高点,p
高度,p
高度医療,p
高等,p
高騰,n
高得点,p
高徳,p
高熱,n
高庇,p
高評,p
高品質,p
高率,p
剛,p
剛の者,p
剛球,p
剛球・豪球,p
剛強,p
剛性,p
剛直,p
合格,p
合格者,p
合格者数,p
合併症,n
合理,p
合理性,p
合理的,p
拷問,n
豪華,p
豪華さ,p
豪華キャスト,p
豪華賞品,p
豪快,p
豪球,p
豪傑,p
豪速球,p
克己,n
克服,p
告発,n
国運,p
国益,p
国家主権,n
国外追放,n
国禁,n
国交,p
国際競争力,p
国際交流,p
国際人,p
国際性,p
国際的視野,p
国事犯,n
国難,n
国力,p
酷寒,n
酷刑,n
酷使,n
酷暑,n
酷評,n
黒ずみ,n
黒煙,n
黒字,p
黒星,n
黒内障,n
黒変,n
黒幕,n
獄,n
獄中,n
腰痛,n
骨,n
骨惜しみ,n
骨折,n
骨粗鬆症,n
骨董,p
骨肉の争い,n
困却,n
困窮,n
困苦,n
困難,n
困難さ,n
困難性,n
困惑,n
困憊,n
婚約,p
恨,n
恨み,n
恨みっこ,n
恨みつらみ,n
恨めしさ,n
恨事,n
懇意,p
懇願,n
懇志,p
懇情,p
懇親,p
昏倒,n
根なし,n
根気,p
根拠,p
根強さ,p
根性,p
根腐れ,n
根本原因,n
混じり,p
混じり気,n
混雑,n
混信,n
混戦,n
混濁,n
混沌,n
混入,n
混乱,n
魂,p
些事,n
左うちわ,p
左利き,n
差,n
差し込み,n
差し支え,n
差し障り,n
差し戻し,n
差押,n
差別,n
差別意識,n
砂金,p
詐欺,n
鎖国,n
坐骨神経痛,n
座礁,n
挫折,n
挫折感,n
債券,n
債権,n
債権放棄,n
債務,n
債務超過,n
再起,p
再興,p
再現性,p
再生,p
再生能力,p
再生不良性貧血,n
再選,p
再燃,p
再発,n
再発率,n
再犯,n
最愛,p
最悪,n
最期,n
最強,p
最高,p
最高記録,p
最高得点,p
最小限,n
最新,p
最盛,p
最善,p
最大限,p
最低,n
最適,p
最適化,p
最良,p
彩り,p
才,p
才気,p
才子,p
才俊,p
才女,p
才色兼備,p
才人,p
才知,p
才能,p
才媛,p
才物,p
才力,p
採用,p
採用数,p
採用枠,p
済度,p
災,n
災い,n
災禍,n
災害,n
災難,n
災厄,n
祭日,p
細やか,p
細菌,n
細菌感染,n
細事,n
細身,p
在庫切れ,n
在宅医療,p
罪,n
罪悪,n
罪悪感,n
罪科,n
罪過,n
罪業,n
罪障,n
罪状,n
罪深さ,n
財源,p
財産刑,n
財政危機,n
財政再建,p
財政支援,p
財政赤字,n
財政措置,p
財政難,n
財政力,p
財宝,p
財力,p
冴え,p
阪神淡路大震災,n
作り,p
作り事,n
作り笑い,n
作り声,n
作り話,n
作為,n
作業効率,p
搾取,n
錯誤,n
擦り傷,n
擦過傷,n
殺し,n
殺意,n
殺害,n
殺気,n
殺菌,p
殺人,n
殺人鬼,n
殺人罪,n
殺人事件,n
殺人未遂,n
殺人容疑,n
殺生,n
殺風景,n
殺戮,n
雑音,n
雑菌,n
雑言,n
雑事,n
雑念,n
雑報,n
雑務,n
雑役,n
雑用,n
錆,n
三すくみ,n
三悪道,n
三景,p
三国一,p
三振,n
三嘆,p
三哲,p
三流,n
参加者,p
参会,p
山火事,n
山気,n
山紫水明,p
山賊,n
惨め,n
惨禍,n
惨害,n
惨苦,n
惨劇,n
惨事,n
惨状,n
惨敗,n
惨落,n
散逸,n
散財,n
散策,p
散散,n
散歩,p
散漫,n
散乱,n
産みの苦しみ,n
産業,p
産業廃棄物,n
賛意,p
賛仰,p
賛辞,p
賛助,p
賛嘆,p
賛同,p
賛美,p
酸,n
酸欠,n
酸欠状態,n
酸性雨,n
酸素不足,n
斬撃,n
斬新さ,p
残虐,n
残虐行為,n
残業,n
残酷,n
残酷さ,n
残暑,n
残暑見舞い,p
残敵,n
残党,n
残念,n
仕合わせ,p
仕打ち,n
仕置き,n
仕返し,n
使いすぎ,n
使い勝手,p
使役,n
使用感,n
使用制限,n
使用頻度,p
使用料,n
使用量,p
刺客,n
刺傷,n
史実,p
四恩,p
四季折々,p
四苦八苦,n
四聖,p
士気,p
始まり,p
始末,n
始末書,n
子育て支援,p
子宮筋腫,n
子宮内膜症,n
子供っぽさ,n
子供らしさ,p
子守歌,p
子種,p
子孫繁栄,p
屍,n
市街戦,n
市場シェア,p
師恩,p
師匠,p
志,p
志なかば,n
志気,p
志操,p
思いやり,p
思い違い,n
思い過ごし,n
思い込み,n
思い出,p
思い切り,p
思案投げ首,n
思考能力,p
思考力,p
指しゃぶり,n
指針,p
指摘,n
指導者,p
指導力,p
支え,p
支援,p
支援体制,p
支給,p
支持,p
支出,n
支障,n
支配,n
支配権,p
支配力,p
支離滅裂,n
旨さ,p
旨み,p
旨味,p
枝毛,n
枝葉末節,n
死,n
死に場所,n
死に神,n
死に体,n
死骸,n
死角,n
死期,n
死球,n
死去,n
死刑,n
死刑判決,n
死語,n
死罪,n
死産,n
死者,n
死出の旅,n
死傷者,n
死人,n
死線,n
死相,n
死体,n
死地,n
死闘,n
死病,n
死亡,n
死亡者,n
死没,n
死魔,n
死滅,n
死霊,n
獅子奮迅,p
私怨,n
私曲,n
私恨,n
私傷,n
私情,n
私徳,p
紙詰まり,n
紫班病,n
脂肪,n
脂肪肝,n
至れり尽くせり,p
至極,p
至芸,p
至上,p
至情,p
至難の業,n
至福,p
至妙,p
視覚障害,n
視線,n
視野,p
視野狭窄,n
視力,p
視力障害,n
視力低下,n
詩興,p
詩情,p
試験,n
資金,p
資金援助,p
資金繰り,n
資金需要,p
資金難,n
資金不足,n
資源,p
資産,p
資質,p
資本,p
資本力,p
資力,p
雌伏,n
歯がゆさ,n
歯ぎしり,n
歯ごたえ,p
歯垢,n
歯周病,n
歯石,n
歯槽膿漏,n
歯痛,n
歯肉炎,n
事件,n
事件事故,n
事故,n
事故死,n
事故等,n
事故発生,n
事後承諾,n
事細か,p
事実,p
事実誤認,n
事実無根,n
事態,n
事犯,n
事変,n
似非,n
児童ポルノ,n
児童虐待,n
児童買春,n
慈しみ,p
慈愛,p
慈悲,p
慈悲深さ,p
持ち金,p
持ち逃げ,n
持ち味,p
持久力,p
持続,p
持続性,p
持病,n
時間不足,n
時限爆弾,o
時効,n
時差,n
時差ぼけ,n
時差ボケ,n
時事ネタ,p
時代錯誤,n
時代遅れ,n
次善,p
次男,n
治安,p
治癒,p
治療効果,p
痔,n
痔核,n
痔瘻,n
耳下腺炎,n
耳障り,n
耳鳴り,n
自意識,p
自家中毒,n
自家撞着,p
自我,p
自覚,p
自覚症状,p
自棄,n
自虐,n
自虐史観,n
自彊,p
自業自得,n
自己管理能力,p
自己犠牲,n
自己教育力,p
自己決定権,p
自己決定能力,p
自己嫌悪,n
自己治癒力,p
自己表現力,p
自己矛盾,n
自己免疫疾患,n
自在,p
自作自演,n
自殺,n
自殺者,n
自殺点,n
自治権,p
自室,p
自主,p
自主回収,n
自主財源,p
自主性,p
自主性自律性,p
自重,p
自粛,n
自信,p
自然光,p
自然災害,n
自然治癒力,p
自然食,p
自然体,p
自然淘汰,p
自然破壊,n
自尊心,p
自損,n
自堕落,n
自動車事故,n
自爆,n
自爆テロ,n
自爆攻撃,n
自発性,p
自負心,p
自分らしさ,p
自分勝手,n
自閉症,n
自暴自棄,n
自慢,?p?n
自明,p
自由,p
自由刑,n
自由自在,p
自由度,p
自律神経失調症,n
自律性,p
自立,p
自立心,p
自立性,p
辞意,n
識字力,p
識別力,p
七難,n
七難八苦,n
七面倒,n
叱声,n
叱責,n
叱咤,n
執心,n
執着,n
執念,n
執拗,n
失意,n
失格,n
失脚,n
失業,n
失業給付,p
失業者,n
失敬,n
失血,n
失言,n
失語症,n
失効,n
失策,n
失笑,n
失心,n
失神,n
失神・失心,n
失政,n
失速,n
失態,n
失着,n
失調,n
失点,n
失投,n
失当,n
失敗,n
失望,n
失望感,n
失明,n
失礼,n
失恋,n
嫉視,n
嫉妬,n
湿疹,n
疾患,n
疾走感,p
疾病,n
疾風,p
質,p
質感,p
質実,p
質的向上,p
質朴,p
質問攻め,n
実,p
実り,p
実益,p
実害,n
実刑,n
実現,p
実効,p
実効性,p
実行速度,p
実行力,p
実績,p
実践力,p
実損,n
実務能力,p
実用性,p
実利,p
実力,p
実力者,p
